2025-03-23 17:11:54,104 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/app.py:30]
2025-03-25 12:13:41,515 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:14:05,511 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:14:34,314 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:15:33,149 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:15:33,896 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:15:35,269 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:16:10,691 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:16:22,101 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:27:02,803 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:27:32,680 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:27:36,289 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L1lA.9lh209O7-HUBgbAwG08jl8AAsn8', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:27:48,744 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L1lA.9lh209O7-HUBgbAwG08jl8AAsn8', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:27:54,948 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L1pA.AdPvm9dGq3UinkjPK7PPN4bNIn0', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:28:41,722 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L1pA.AdPvm9dGq3UinkjPK7PPN4bNIn0', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:28:44,841 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:28:45,346 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:28:58,683 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:29:00,249 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:29:16,259 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:29:21,278 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:29:24,295 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L2AQ.YRJpiB9ff_x3DTcKHXyTlE6UfMU', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:29:56,047 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L2AQ.YRJpiB9ff_x3DTcKHXyTlE6UfMU', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:29:59,604 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L2JA.E1jgeR2K3Nm-07Jkv_CY-BecwjI', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:30:50,712 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L2Jw.P2mQvB-5FDgOJHgKoL6UC7ASwrk', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:31:34,861 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:31:55,221 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:32:44,348 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:32:47,215 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L2zA.x_pjzoHLABDSUbNmsGsWx9Z_e2E', 'id': '2', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:32:47,286 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:32:52,096 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:13,731 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L21A.SJLHZfqb7MMl8LW5Xv-FpHSCF0Q', 'id': '2', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': 'lolis', 'confirmar_password': 'lolis'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:13,850 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:15,934 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:18,507 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:20,995 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:21,774 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:25,560 INFO: Usuario: 00000000, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:25,577 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:25,585 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:27,881 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L29Q.nGCEE0WBuYa1sWpt6wnMBq07VbQ', 'matricula': '00000001', 'password': 'lolis'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:28,196 INFO: Usuario: 00000001, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:29,254 INFO: Usuario: 00000001, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:29,264 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:29,270 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:35,510 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L2-Q.n2Z3m_8js-70Psg0zYjxIAWMuGU', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:35,829 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:37,313 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:33:44,904 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:34:55,725 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:35:03,132 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:35:59,389 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:36:17,636 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:36:23,824 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:36:35,540 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:02,171 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:02,475 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:04,115 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L3zg.1q6X0GukANA6uEEwrhjCQUXA2Dc', 'id': '2', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:04,179 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:07,677 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:15,261 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:27,680 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:38,326 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:37:38,567 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:15,271 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:16,301 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:17,853 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L4kA.UyjdO_Wbli3J-eXLaejhqvi0yiE', 'id': '2', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:17,915 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:19,915 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:36,199 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:37,735 INFO: Usuario: 00000000, Método: POST, Ruta: /maestro/2, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L4pA.ati9rrRUcw4XeHK3veb6NQT4T9M', 'id': '2', 'nombre': 'María Dolore', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx', 'password': '', 'confirmar_password': ''} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:40:37,765 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:41:24,488 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:41:25,871 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:41:26,805 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:41:40,724 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:41:53,542 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:41:54,628 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:01,847 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:02,391 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:02,519 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:22,358 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:22,689 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:27,223 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:42:27,652 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:43:35,841 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:00,114 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:08,628 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:15,841 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:18,017 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:44,716 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:45,981 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:44:47,221 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/eliminar/2, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:46:07,933 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:46:08,029 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:46:17,479 INFO: Usuario: Anónimo, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:47:15,508 INFO: Usuario: Anónimo, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:47:19,274 INFO: Usuario: Anónimo, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:47:46,242 INFO: Usuario: Anónimo, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:47:46,260 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:47:46,272 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:51:06,986 INFO: Usuario: 00000000, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L6Ug.lr2_q4Qw6MK1WYqtnzeJ60qXSwk', 'matricula': '000000000', 'password': 'admin', 'recordarme': 'y'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:51:14,010 INFO: Usuario: 00000000, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-L7Gg.TytTKqlbyyaRb1hktJ1rV17zwh4', 'matricula': '00000000', 'password': 'admin', 'recordarme': 'y'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
